ticket_id,agency_name,inspector_name,violator_name,violation_street_number,violation_street_name,violation_zip_code,mailing_address_str_number,mailing_address_str_name,city,state,zip_code,non_us_str_code,country,ticket_issued_date,hearing_date,violation_code,violation_description,disposition,fine_amount,admin_fee,state_fee,late_fee,discount_amount,clean_up_cost,judgment_amount,grafitti_status,payment_amount,payment_date,payment_status,balance_due,collection_status,compliance,compliance_detail
822,Health,Inspector_1,Violator_21,6370,Street_1,48201,4539,Mail_Street_11,Detroit,MI,48201,,USA,2022-04-01,2022-05-02,CODE_1,Safety violations,Pending,641.5956681781917,20.0,10.0,25.089031653410476,0.0,0.0,598.1235396478157,,1006.0234848588192,2022-05-31,Unpaid,115.24741867576044,,0.0,
823,Buildings,Inspector_2,Violator_22,1125,Street_2,48202,5959,Mail_Street_12,Detroit,MI,48202,,USA,2022-04-02,2022-05-03,CODE_2,Safety violations,Not responsible,816.4196855996698,20.0,10.0,10.056273208344436,0.0,0.0,996.4965705721077,,785.0759735998492,2022-06-01,Paid,163.783146961063,,1.0,
824,Buildings,Inspector_3,Violator_23,8473,Street_3,48203,6991,Mail_Street_13,Detroit,MI,48203,,USA,2022-04-03,2022-05-04,CODE_3,Improper waste disposal,Pending,849.9148784314068,20.0,10.0,39.326148509921524,0.0,0.0,845.3255261430576,,330.5158843673674,2022-06-02,Pending,104.94642115249859,,0.0,
825,Police,Inspector_4,Violator_24,6342,Street_4,48204,8285,Mail_Street_14,Detroit,MI,48204,,USA,2022-04-04,2022-05-05,CODE_4,Other violations,Responsible,508.57779942308775,20.0,10.0,61.6712707646776,0.0,0.0,285.5918079229648,,1161.2879455909033,2022-06-03,Paid,245.93797973041188,,0.0,
826,Police,Inspector_5,Violator_25,8351,Street_5,48205,7432,Mail_Street_15,Detroit,MI,48205,,USA,2022-04-05,2022-05-06,CODE_0,Improper waste disposal,Pending,788.5826938232663,20.0,10.0,86.0798936915495,0.0,0.0,999.4295192465603,,385.8501988774457,2022-06-04,Pending,9.805266237126798,,1.0,
827,Police,Inspector_6,Violator_26,7638,Street_6,48206,6260,Mail_Street_16,Detroit,MI,48206,,USA,2022-04-06,2022-05-07,CODE_1,Failure to maintain exterior,Pending,689.2047768141175,20.0,10.0,34.619688668032765,0.0,0.0,560.3505161220754,,1197.8808309944643,2022-06-05,Pending,335.68400444839784,,0.0,
828,Buildings,Inspector_7,Violator_27,7570,Street_7,48207,4361,Mail_Street_17,Detroit,MI,48207,,USA,2022-04-07,2022-05-08,CODE_2,Other violations,Not responsible,738.0418011241766,20.0,10.0,65.37867511244616,0.0,0.0,291.66393916771614,,1195.3964318043159,2022-06-06,Pending,261.5790749088208,,1.0,
829,Buildings,Inspector_8,Violator_28,4249,Street_8,48208,8164,Mail_Street_18,Detroit,MI,48208,,USA,2022-04-08,2022-05-09,CODE_3,Safety violations,Not responsible,517.9690549607234,20.0,10.0,35.01986810232191,0.0,0.0,395.61303244407156,,229.45262129609017,2022-06-07,Unpaid,449.31946415055165,,1.0,
830,Buildings,Inspector_9,Violator_29,8595,Street_9,48209,7201,Mail_Street_19,Detroit,MI,48209,,USA,2022-04-09,2022-05-10,CODE_4,Improper waste disposal,Not responsible,651.7411532300207,20.0,10.0,61.72195829944581,0.0,0.0,379.63027387814344,,375.28933942608023,2022-06-08,Paid,82.19634216420707,,1.0,
831,Buildings,Inspector_0,Violator_30,7294,Street_10,48200,5652,Mail_Street_20,Detroit,MI,48200,,USA,2022-04-10,2022-05-11,CODE_0,Safety violations,Responsible,815.2496178972541,20.0,10.0,88.48079470306509,0.0,0.0,661.5118115558753,,583.253038181585,2022-06-09,Unpaid,402.05462303056584,,0.0,
832,Buildings,Inspector_1,Violator_31,7527,Street_11,48201,9298,Mail_Street_21,Detroit,MI,48201,,USA,2022-04-11,2022-05-12,CODE_1,Safety violations,Responsible,427.9899667791719,20.0,10.0,23.135764225940903,0.0,0.0,342.49450155922057,,796.9208053774692,2022-06-10,Pending,395.98050723335786,,1.0,
833,Buildings,Inspector_2,Violator_32,6757,Street_12,48202,5670,Mail_Street_22,Detroit,MI,48202,,USA,2022-04-12,2022-05-13,CODE_2,Failure to maintain exterior,Not responsible,815.6799558242045,20.0,10.0,40.424164210703914,0.0,0.0,218.3944658897653,,633.6569388045591,2022-06-11,Pending,63.59059460844346,,1.0,
834,Buildings,Inspector_3,Violator_33,2969,Street_13,48203,3753,Mail_Street_23,Detroit,MI,48203,,USA,2022-04-13,2022-05-14,CODE_3,Other violations,Not responsible,612.4160006496097,20.0,10.0,99.32651964297466,0.0,0.0,218.533752687412,,1163.3297629587082,2022-06-12,Unpaid,199.2796120720638,,1.0,
835,Police,Inspector_4,Violator_34,1891,Street_14,48204,9127,Mail_Street_24,Detroit,MI,48204,,USA,2022-04-14,2022-05-15,CODE_4,Failure to maintain exterior,Responsible,207.60597315224692,20.0,10.0,86.85570282494608,0.0,0.0,733.2693407957883,,868.7869970828298,2022-06-13,Unpaid,85.07632057225845,,0.0,
836,Police,Inspector_5,Violator_35,5470,Street_15,48205,4352,Mail_Street_25,Detroit,MI,48205,,USA,2022-04-15,2022-05-16,CODE_0,Failure to maintain exterior,Responsible,73.44994936335539,20.0,10.0,56.463985789620196,0.0,0.0,902.930403511304,,254.4538192595693,2022-06-14,Paid,127.36025022877445,,1.0,
837,Police,Inspector_6,Violator_36,8175,Street_16,48206,3938,Mail_Street_26,Detroit,MI,48206,,USA,2022-04-16,2022-05-17,CODE_1,Failure to maintain exterior,Responsible,394.61592037919445,20.0,10.0,51.66275918542753,0.0,0.0,440.1169698989417,,126.11706025636597,2022-06-15,Pending,131.62308741527218,,0.0,
838,Police,Inspector_7,Violator_37,9320,Street_17,48207,2370,Mail_Street_27,Detroit,MI,48207,,USA,2022-04-17,2022-05-18,CODE_2,Safety violations,Responsible,569.3615118815228,20.0,10.0,28.4600382304681,0.0,0.0,118.80879499169913,,826.081548851228,2022-06-16,Unpaid,278.11819701288636,,0.0,
839,Buildings,Inspector_8,Violator_38,7812,Street_18,48208,7976,Mail_Street_28,Detroit,MI,48208,,USA,2022-04-18,2022-05-19,CODE_3,Failure to maintain exterior,Not responsible,847.829334593314,20.0,10.0,51.72094276935294,0.0,0.0,222.491873369452,,190.14292821691558,2022-06-17,Pending,205.70546588023277,,0.0,
840,Health,Inspector_9,Violator_39,8519,Street_19,48209,6948,Mail_Street_29,Detroit,MI,48209,,USA,2022-04-19,2022-05-20,CODE_4,Failure to maintain exterior,Responsible,171.11139613323388,20.0,10.0,84.81814982799472,0.0,0.0,1104.4579075775039,,945.2122084029049,2022-06-18,Pending,473.86640200315264,,1.0,
841,Buildings,Inspector_0,Violator_40,5612,Street_0,48200,6479,Mail_Street_0,Detroit,MI,48200,,USA,2022-04-20,2022-05-21,CODE_0,Other violations,Not responsible,810.1960302994001,20.0,10.0,68.51745132777806,0.0,0.0,632.7688987401874,,373.24400071240433,2022-06-19,Paid,63.18507097350257,,0.0,
842,Health,Inspector_1,Violator_41,2198,Street_1,48201,3931,Mail_Street_1,Detroit,MI,48201,,USA,2022-04-21,2022-05-22,CODE_1,Other violations,Pending,869.8585937638657,20.0,10.0,29.004402817798656,0.0,0.0,588.0015467689957,,392.2719156667278,2022-06-20,Paid,486.8460674250994,,0.0,
843,Police,Inspector_2,Violator_42,6238,Street_2,48202,8588,Mail_Street_2,Detroit,MI,48202,,USA,2022-04-22,2022-05-23,CODE_2,Failure to maintain exterior,Pending,193.1531126507921,20.0,10.0,20.146392105353293,0.0,0.0,122.61507970730182,,12.958070867414362,2022-06-21,Paid,115.31932010713197,,1.0,
844,Buildings,Inspector_3,Violator_43,7089,Street_3,48203,2424,Mail_Street_3,Detroit,MI,48203,,USA,2022-04-23,2022-05-24,CODE_3,Other violations,Responsible,859.0146033390081,20.0,10.0,26.52085369968291,0.0,0.0,896.073464994927,,841.2135205140488,2022-06-22,Unpaid,386.43696819092656,,0.0,
845,Police,Inspector_4,Violator_44,7257,Street_4,48204,8304,Mail_Street_4,Detroit,MI,48204,,USA,2022-04-24,2022-05-25,CODE_4,Other violations,Pending,991.8808894506525,20.0,10.0,16.975920139282653,0.0,0.0,671.4362506439284,,135.92370367762294,2022-06-23,Pending,169.4849630864107,,1.0,
846,Buildings,Inspector_5,Violator_45,8705,Street_5,48205,9345,Mail_Street_5,Detroit,MI,48205,,USA,2022-04-25,2022-05-26,CODE_0,Failure to maintain exterior,Pending,740.4968894958257,20.0,10.0,9.564069602371594,0.0,0.0,306.3306484169033,,927.4566929562218,2022-06-24,Unpaid,71.54069770865695,,0.0,
847,Police,Inspector_6,Violator_46,4719,Street_6,48206,6724,Mail_Street_6,Detroit,MI,48206,,USA,2022-04-26,2022-05-27,CODE_1,Safety violations,Pending,795.5311977337385,20.0,10.0,41.9136174442055,0.0,0.0,203.28261140278406,,590.2413863006482,2022-06-25,Unpaid,428.94459262311995,,0.0,
848,Health,Inspector_7,Violator_47,1302,Street_7,48207,9875,Mail_Street_7,Detroit,MI,48207,,USA,2022-04-27,2022-05-28,CODE_2,Failure to maintain exterior,Responsible,994.6945041809298,20.0,10.0,11.32996043982677,0.0,0.0,509.39440726783835,,941.1357779454829,2022-06-26,Paid,154.4304496182316,,1.0,
849,Health,Inspector_8,Violator_48,1986,Street_8,48208,2894,Mail_Street_8,Detroit,MI,48208,,USA,2022-04-28,2022-05-29,CODE_3,Other violations,Responsible,625.2071879996481,20.0,10.0,17.191255772710434,0.0,0.0,1017.6213998984288,,700.7118470372895,2022-06-27,Pending,329.4277021134211,,1.0,
850,Health,Inspector_9,Violator_49,5440,Street_9,48209,8633,Mail_Street_9,Detroit,MI,48209,,USA,2022-04-29,2022-05-30,CODE_4,Safety violations,Pending,342.4920629154369,20.0,10.0,54.73246843394861,0.0,0.0,1049.1299063051474,,98.9199264227889,2022-06-28,Pending,283.2218425433133,,0.0,
851,Buildings,Inspector_0,Violator_0,5909,Street_10,48200,9160,Mail_Street_10,Detroit,MI,48200,,USA,2022-04-30,2022-05-31,CODE_0,Improper waste disposal,Not responsible,845.6542923722528,20.0,10.0,16.459927369957473,0.0,0.0,755.1879460431128,,918.7828040462197,2022-06-29,Paid,235.87815469543716,,1.0,
852,Health,Inspector_1,Violator_1,4072,Street_11,48201,8470,Mail_Street_11,Detroit,MI,48201,,USA,2022-05-01,2022-06-01,CODE_1,Safety violations,Pending,633.7614886360496,20.0,10.0,6.3879767430902845,0.0,0.0,894.8407984977598,,83.7593818736997,2022-06-30,Pending,247.90973632426955,,0.0,
853,Buildings,Inspector_2,Violator_2,4124,Street_12,48202,2597,Mail_Street_12,Detroit,MI,48202,,USA,2022-05-02,2022-06-02,CODE_2,Other violations,Responsible,602.1356525349088,20.0,10.0,31.73888500278852,0.0,0.0,208.9744818912148,,574.4420646831987,2022-07-01,Paid,366.1189570461438,,0.0,
854,Health,Inspector_3,Violator_3,9125,Street_13,48203,5062,Mail_Street_13,Detroit,MI,48203,,USA,2022-05-03,2022-06-03,CODE_3,Safety violations,Responsible,290.9537777383364,20.0,10.0,22.031909862196752,0.0,0.0,738.7011933239975,,206.81905697395595,2022-07-02,Unpaid,43.886457061720286,,0.0,
855,Health,Inspector_4,Violator_4,4291,Street_14,48204,4336,Mail_Street_14,Detroit,MI,48204,,USA,2022-05-04,2022-06-04,CODE_4,Failure to maintain exterior,Responsible,768.5175561037423,20.0,10.0,51.53051879943767,0.0,0.0,827.0015879056435,,902.8022135734619,2022-07-03,Unpaid,334.0903309789526,,0.0,
856,Buildings,Inspector_5,Violator_5,5033,Street_15,48205,6688,Mail_Street_15,Detroit,MI,48205,,USA,2022-05-05,2022-06-05,CODE_0,Improper waste disposal,Pending,127.58391206709145,20.0,10.0,10.236708458320932,0.0,0.0,304.7983840634473,,1093.909473367352,2022-07-04,Paid,447.9060506992893,,0.0,
857,Buildings,Inspector_6,Violator_6,6105,Street_16,48206,3687,Mail_Street_16,Detroit,MI,48206,,USA,2022-05-06,2022-06-06,CODE_1,Improper waste disposal,Not responsible,928.0727172549282,20.0,10.0,75.17707876829782,0.0,0.0,1065.77330085949,,664.9513960299291,2022-07-05,Unpaid,28.894098509932075,,0.0,
858,Health,Inspector_7,Violator_7,1703,Street_17,48207,9740,Mail_Street_17,Detroit,MI,48207,,USA,2022-05-07,2022-06-07,CODE_2,Improper waste disposal,Responsible,359.5322877319605,20.0,10.0,90.62335194351387,0.0,0.0,298.39634602354215,,632.5767531590166,2022-07-06,Unpaid,70.32666961683337,,0.0,
859,Buildings,Inspector_8,Violator_8,9133,Street_18,48208,2572,Mail_Street_18,Detroit,MI,48208,,USA,2022-05-08,2022-06-08,CODE_3,Other violations,Responsible,171.38592015049093,20.0,10.0,74.34351739561944,0.0,0.0,431.09464302802445,,916.7558355907415,2022-07-07,Paid,358.3159683510157,,0.0,
860,Health,Inspector_9,Violator_9,1574,Street_19,48209,9521,Mail_Street_19,Detroit,MI,48209,,USA,2022-05-09,2022-06-09,CODE_4,Other violations,Pending,470.2482064472979,20.0,10.0,53.282703740139425,0.0,0.0,775.0236686662736,,6.094575570872651,2022-07-08,Unpaid,218.6408241223088,,0.0,
861,Buildings,Inspector_0,Violator_10,6704,Street_0,48200,8171,Mail_Street_20,Detroit,MI,48200,,USA,2022-05-10,2022-06-10,CODE_0,Improper waste disposal,Not responsible,90.34641379370649,20.0,10.0,86.06678217888852,0.0,0.0,794.9520729464185,,1101.310371162193,2022-07-09,Pending,201.7743104068442,,0.0,
862,Police,Inspector_1,Violator_11,8848,Street_1,48201,9097,Mail_Street_21,Detroit,MI,48201,,USA,2022-05-11,2022-06-11,CODE_1,Safety violations,Pending,700.394884551718,20.0,10.0,69.49183797815076,0.0,0.0,863.3109099058513,,236.93858050935805,2022-07-10,Unpaid,68.48331727211793,,1.0,
863,Police,Inspector_2,Violator_12,6208,Street_2,48202,4090,Mail_Street_22,Detroit,MI,48202,,USA,2022-05-12,2022-06-12,CODE_2,Improper waste disposal,Responsible,907.5702349230884,20.0,10.0,1.0551122450189854,0.0,0.0,205.45311863639034,,1180.9426605914846,2022-07-11,Paid,253.38502035889405,,1.0,
864,Police,Inspector_3,Violator_13,7924,Street_3,48203,7800,Mail_Street_23,Detroit,MI,48203,,USA,2022-05-13,2022-06-13,CODE_3,Safety violations,Not responsible,845.3998567815834,20.0,10.0,39.40901527745031,0.0,0.0,1031.4001615199818,,883.5047375525546,2022-07-12,Pending,63.27265559818862,,0.0,
865,Police,Inspector_4,Violator_14,4828,Street_4,48204,8566,Mail_Street_24,Detroit,MI,48204,,USA,2022-05-14,2022-06-14,CODE_4,Safety violations,Not responsible,171.000999775487,20.0,10.0,85.09518994068,0.0,0.0,676.788788157251,,929.1013772408053,2022-07-13,Pending,238.3102281552702,,1.0,
866,Police,Inspector_5,Violator_15,4230,Street_5,48205,5669,Mail_Street_25,Detroit,MI,48205,,USA,2022-05-15,2022-06-15,CODE_0,Other violations,Responsible,169.95758025234528,20.0,10.0,34.58588579752693,0.0,0.0,607.8804093976765,,787.4435764483279,2022-07-14,Unpaid,381.80764948082833,,1.0,
867,Health,Inspector_6,Violator_16,1488,Street_6,48206,6272,Mail_Street_26,Detroit,MI,48206,,USA,2022-05-16,2022-06-16,CODE_1,Safety violations,Not responsible,822.7627582080509,20.0,10.0,3.52151735255235,0.0,0.0,1178.8293394551308,,565.9958193421924,2022-07-15,Pending,129.13217894358175,,0.0,
868,Police,Inspector_7,Violator_17,8114,Street_7,48207,6624,Mail_Street_27,Detroit,MI,48207,,USA,2022-05-17,2022-06-17,CODE_2,Improper waste disposal,Not responsible,928.0415608729602,20.0,10.0,74.61796385522723,0.0,0.0,909.2236925739421,,685.9532320333985,2022-07-16,Paid,240.39308408986366,,0.0,
869,Police,Inspector_8,Violator_18,4173,Street_8,48208,3633,Mail_Street_28,Detroit,MI,48208,,USA,2022-05-18,2022-06-18,CODE_3,Other violations,Pending,487.6363383418147,20.0,10.0,80.20382702828685,0.0,0.0,212.16674981369985,,55.683463218150784,2022-07-17,Pending,496.00798469841783,,1.0,
870,Police,Inspector_9,Violator_19,2667,Street_9,48209,7061,Mail_Street_29,Detroit,MI,48209,,USA,2022-05-19,2022-06-19,CODE_4,Failure to maintain exterior,Responsible,524.0225610680777,20.0,10.0,16.059369504330856,0.0,0.0,927.3238672933896,,748.7514113184171,2022-07-18,Unpaid,343.3252116770186,,0.0,
871,Police,Inspector_0,Violator_20,5114,Street_10,48200,3517,Mail_Street_0,Detroit,MI,48200,,USA,2022-05-20,2022-06-20,CODE_0,Failure to maintain exterior,Responsible,352.3489393164396,20.0,10.0,53.73404968431812,0.0,0.0,186.67880604961383,,751.317722384456,2022-07-19,Unpaid,420.6783856525993,,1.0,
872,Buildings,Inspector_1,Violator_21,4553,Street_11,48201,6293,Mail_Street_1,Detroit,MI,48201,,USA,2022-05-21,2022-06-21,CODE_1,Other violations,Responsible,899.5518623435933,20.0,10.0,19.195543899572577,0.0,0.0,110.76703001454304,,1069.4409568821713,2022-07-20,Pending,207.42380328027286,,1.0,
873,Health,Inspector_2,Violator_22,8761,Street_12,48202,4657,Mail_Street_2,Detroit,MI,48202,,USA,2022-05-22,2022-06-22,CODE_2,Improper waste disposal,Responsible,662.6577600277382,20.0,10.0,71.92344190441467,0.0,0.0,532.0610027022848,,606.7876289162633,2022-07-21,Paid,383.93046156292763,,1.0,
874,Police,Inspector_3,Violator_23,2000,Street_13,48203,5648,Mail_Street_3,Detroit,MI,48203,,USA,2022-05-23,2022-06-23,CODE_3,Failure to maintain exterior,Responsible,323.8389983090001,20.0,10.0,27.155045517748565,0.0,0.0,1192.807553557525,,92.57324890327321,2022-07-22,Paid,20.254586470660918,,1.0,
875,Police,Inspector_4,Violator_24,2388,Street_14,48204,8985,Mail_Street_4,Detroit,MI,48204,,USA,2022-05-24,2022-06-24,CODE_4,Failure to maintain exterior,Not responsible,333.84372750153904,20.0,10.0,31.621512256333006,0.0,0.0,275.87000853824617,,367.4351045784975,2022-07-23,Unpaid,61.455591271122486,,0.0,
876,Police,Inspector_5,Violator_25,6450,Street_15,48205,6948,Mail_Street_5,Detroit,MI,48205,,USA,2022-05-25,2022-06-25,CODE_0,Safety violations,Pending,896.6400694104223,20.0,10.0,84.49708536401013,0.0,0.0,833.3616647500048,,786.7552945371809,2022-07-24,Unpaid,101.53529646003106,,0.0,
877,Health,Inspector_6,Violator_26,4712,Street_16,48206,5588,Mail_Street_6,Detroit,MI,48206,,USA,2022-05-26,2022-06-26,CODE_1,Safety violations,Responsible,62.952322710530396,20.0,10.0,47.63223522069043,0.0,0.0,274.2035941508537,,287.1106353017567,2022-07-25,Paid,200.9759623076098,,1.0,
878,Buildings,Inspector_7,Violator_27,2367,Street_17,48207,3537,Mail_Street_7,Detroit,MI,48207,,USA,2022-05-27,2022-06-27,CODE_2,Improper waste disposal,Pending,356.5902440903065,20.0,10.0,66.97544512182478,0.0,0.0,891.7614119533924,,336.6333862264811,2022-07-26,Pending,422.87243916288156,,0.0,
879,Health,Inspector_8,Violator_28,9189,Street_18,48208,8165,Mail_Street_8,Detroit,MI,48208,,USA,2022-05-28,2022-06-28,CODE_3,Other violations,Pending,576.6388471555506,20.0,10.0,40.23730507224676,0.0,0.0,645.9961084263653,,984.5628196330241,2022-07-27,Pending,173.13302539396526,,1.0,
880,Buildings,Inspector_9,Violator_29,1454,Street_19,48209,9279,Mail_Street_9,Detroit,MI,48209,,USA,2022-05-29,2022-06-29,CODE_4,Improper waste disposal,Not responsible,190.8065889943584,20.0,10.0,29.80068571937554,0.0,0.0,841.5683153001014,,701.1836781152508,2022-07-28,Pending,327.31059675773145,,1.0,
881,Police,Inspector_0,Violator_30,3772,Street_0,48200,7176,Mail_Street_10,Detroit,MI,48200,,USA,2022-05-30,2022-06-30,CODE_0,Other violations,Responsible,137.4938164896103,20.0,10.0,62.547806042466135,0.0,0.0,307.21795702394274,,610.232918128287,2022-07-29,Pending,354.6571474017417,,1.0,
882,Police,Inspector_1,Violator_31,4726,Street_1,48201,5137,Mail_Street_11,Detroit,MI,48201,,USA,2022-05-31,2022-07-01,CODE_1,Failure to maintain exterior,Not responsible,824.512514536032,20.0,10.0,15.485757407882128,0.0,0.0,915.1037324229623,,382.1423601669652,2022-07-30,Paid,293.0911770441707,,0.0,
883,Health,Inspector_2,Violator_32,8232,Street_2,48202,8985,Mail_Street_12,Detroit,MI,48202,,USA,2022-06-01,2022-07-02,CODE_2,Safety violations,Responsible,899.6841692160818,20.0,10.0,37.2999835566863,0.0,0.0,1195.0933467774314,,877.1136431196401,2022-07-31,Unpaid,178.6209840850681,,0.0,
884,Health,Inspector_3,Violator_33,5806,Street_3,48203,2097,Mail_Street_13,Detroit,MI,48203,,USA,2022-06-02,2022-07-03,CODE_3,Improper waste disposal,Not responsible,832.42609975828,20.0,10.0,20.903703738592228,0.0,0.0,825.528560701075,,345.26212138803515,2022-08-01,Unpaid,288.5266708567721,,0.0,
885,Buildings,Inspector_4,Violator_34,3190,Street_4,48204,5215,Mail_Street_14,Detroit,MI,48204,,USA,2022-06-03,2022-07-04,CODE_4,Improper waste disposal,Pending,903.8484952504803,20.0,10.0,69.57949669407455,0.0,0.0,632.697597841623,,884.4762211730102,2022-08-02,Pending,171.1327963948731,,0.0,
886,Buildings,Inspector_5,Violator_35,3875,Street_5,48205,7999,Mail_Street_15,Detroit,MI,48205,,USA,2022-06-04,2022-07-05,CODE_0,Other violations,Responsible,575.4563725054529,20.0,10.0,94.42088383461076,0.0,0.0,1113.9548672535766,,84.12177632093041,2022-08-03,Paid,41.936869276006036,,1.0,
887,Health,Inspector_6,Violator_36,6592,Street_6,48206,6530,Mail_Street_16,Detroit,MI,48206,,USA,2022-06-05,2022-07-06,CODE_1,Other violations,Pending,821.6452149408248,20.0,10.0,99.55109680158664,0.0,0.0,97.75406329970146,,1037.4496098985003,2022-08-04,Paid,496.4019890930072,,1.0,
888,Buildings,Inspector_7,Violator_37,2440,Street_7,48207,6732,Mail_Street_17,Detroit,MI,48207,,USA,2022-06-06,2022-07-07,CODE_2,Improper waste disposal,Pending,414.8405064715454,20.0,10.0,45.027681044159074,0.0,0.0,897.5143416001197,,599.4797560511194,2022-08-05,Pending,63.59122681625545,,1.0,
889,Health,Inspector_8,Violator_38,9927,Street_8,48208,5750,Mail_Street_18,Detroit,MI,48208,,USA,2022-06-07,2022-07-08,CODE_3,Other violations,Not responsible,682.9544684050866,20.0,10.0,25.253038963644446,0.0,0.0,1075.3960988314705,,526.209620038764,2022-08-06,Pending,36.174191918028676,,0.0,
890,Buildings,Inspector_9,Violator_39,7059,Street_9,48209,5157,Mail_Street_19,Detroit,MI,48209,,USA,2022-06-08,2022-07-09,CODE_4,Improper waste disposal,Responsible,989.3937548197063,20.0,10.0,44.282937038432415,0.0,0.0,149.07553365547236,,733.2280938503094,2022-08-07,Pending,439.2653746035779,,0.0,
891,Health,Inspector_0,Violator_40,8010,Street_10,48200,6683,Mail_Street_20,Detroit,MI,48200,,USA,2022-06-09,2022-07-10,CODE_0,Improper waste disposal,Pending,264.44133764717105,20.0,10.0,84.72694099627238,0.0,0.0,584.0718708656492,,749.0304874755245,2022-08-08,Unpaid,150.91733044644755,,1.0,
892,Health,Inspector_1,Violator_41,8117,Street_11,48201,2343,Mail_Street_21,Detroit,MI,48201,,USA,2022-06-10,2022-07-11,CODE_1,Improper waste disposal,Not responsible,420.4047589765266,20.0,10.0,20.600567855203987,0.0,0.0,309.2857884239988,,158.44221226799468,2022-08-09,Pending,325.1484870367538,,0.0,
893,Health,Inspector_2,Violator_42,3989,Street_12,48202,7413,Mail_Street_22,Detroit,MI,48202,,USA,2022-06-11,2022-07-12,CODE_2,Failure to maintain exterior,Responsible,506.04500844458136,20.0,10.0,95.20956516529237,0.0,0.0,714.5003454583697,,907.4803077794559,2022-08-10,Unpaid,164.50286483111643,,0.0,
894,Buildings,Inspector_3,Violator_43,7228,Street_13,48203,8075,Mail_Street_23,Detroit,MI,48203,,USA,2022-06-12,2022-07-13,CODE_3,Other violations,Responsible,181.11471266904914,20.0,10.0,34.1865768798151,0.0,0.0,807.4881136360998,,331.1139575400755,2022-08-11,Paid,195.72713539723557,,1.0,
895,Buildings,Inspector_4,Violator_44,7471,Street_14,48204,6666,Mail_Street_24,Detroit,MI,48204,,USA,2022-06-13,2022-07-14,CODE_4,Safety violations,Pending,126.98667994180394,20.0,10.0,98.5803659450305,0.0,0.0,418.9379648802056,,1085.9542562038969,2022-08-12,Paid,131.05648600839825,,1.0,
896,Buildings,Inspector_5,Violator_45,3863,Street_15,48205,9817,Mail_Street_25,Detroit,MI,48205,,USA,2022-06-14,2022-07-15,CODE_0,Safety violations,Responsible,838.2367230055431,20.0,10.0,83.86088875339622,0.0,0.0,595.1794700394729,,981.420796097799,2022-08-13,Unpaid,171.5220028965051,,0.0,
897,Health,Inspector_6,Violator_46,2177,Street_16,48206,2610,Mail_Street_26,Detroit,MI,48206,,USA,2022-06-15,2022-07-16,CODE_1,Other violations,Pending,977.9546541862069,20.0,10.0,80.85705341473903,0.0,0.0,392.8602235097466,,415.5192498416982,2022-08-14,Unpaid,205.35020029327157,,1.0,
898,Buildings,Inspector_7,Violator_47,5760,Street_17,48207,3727,Mail_Street_27,Detroit,MI,48207,,USA,2022-06-16,2022-07-17,CODE_2,Improper waste disposal,Responsible,434.4888106381757,20.0,10.0,31.79046737732836,0.0,0.0,493.71810418972746,,969.2871518408574,2022-08-15,Unpaid,360.20803454617146,,0.0,
899,Buildings,Inspector_8,Violator_48,1011,Street_18,48208,4290,Mail_Street_28,Detroit,MI,48208,,USA,2022-06-17,2022-07-18,CODE_3,Safety violations,Not responsible,133.2673443849206,20.0,10.0,0.8777211947929464,0.0,0.0,258.6847514910344,,427.66859915988505,2022-08-16,Unpaid,255.7680971173959,,1.0,
900,Health,Inspector_9,Violator_49,6252,Street_19,48209,3854,Mail_Street_29,Detroit,MI,48209,,USA,2022-06-18,2022-07-19,CODE_4,Safety violations,Pending,112.52117265604767,20.0,10.0,38.213290882598784,0.0,0.0,1071.8265768159072,,121.13721796324874,2022-08-17,Pending,471.78260857848846,,0.0,
901,Police,Inspector_0,Violator_0,5399,Street_0,48200,4608,Mail_Street_0,Detroit,MI,48200,,USA,2022-06-19,2022-07-20,CODE_0,Other violations,Pending,896.7522960422838,20.0,10.0,30.180936966269368,0.0,0.0,91.2116598262328,,1154.2658864708496,2022-08-18,Paid,20.940196919387756,,0.0,
902,Health,Inspector_1,Violator_1,9234,Street_1,48201,7055,Mail_Street_1,Detroit,MI,48201,,USA,2022-06-20,2022-07-21,CODE_1,Safety violations,Responsible,490.62353724129594,20.0,10.0,3.7396990408797293,0.0,0.0,1068.2982888170432,,783.122418258528,2022-08-19,Pending,251.5341613160141,,1.0,
903,Buildings,Inspector_2,Violator_2,6445,Street_2,48202,4079,Mail_Street_2,Detroit,MI,48202,,USA,2022-06-21,2022-07-22,CODE_2,Improper waste disposal,Responsible,354.0259507342723,20.0,10.0,50.536525650592964,0.0,0.0,720.2803437517072,,547.31943199511,2022-08-20,Unpaid,292.11239441585906,,0.0,
904,Health,Inspector_3,Violator_3,7570,Street_3,48203,8534,Mail_Street_3,Detroit,MI,48203,,USA,2022-06-22,2022-07-23,CODE_3,Other violations,Pending,502.63820767742953,20.0,10.0,40.30313112827366,0.0,0.0,451.4567854782596,,477.3280218372476,2022-08-21,Pending,460.09849303713696,,1.0,
905,Police,Inspector_4,Violator_4,9212,Street_4,48204,4324,Mail_Street_4,Detroit,MI,48204,,USA,2022-06-23,2022-07-24,CODE_4,Improper waste disposal,Responsible,352.38888995773,20.0,10.0,63.45564677415248,0.0,0.0,889.8239805155694,,389.6464011099168,2022-08-22,Pending,24.579261810713792,,1.0,
